ISBN10	ISBN13	Title	Author	Cover	Publisher	Pages
0312965478	9780312965471	Diamond Head (John Caine Mysteries)	Charles Knief	http://www.openisbn.com/cover/0312965478_72.jpg	St. Martin's Paperbacks	240
0380778785	9780380778782	Auntie Mayhem (Bed-And-Breakfast Mysteries)	Mary Daheim	http://www.openisbn.com/cover/0380778785_72.jpg	Avon	272
0374525234	9780374525231	It's A Slippery Slope	Spalding Gray	http://www.openisbn.com/cover/0374525234_72.jpg	Farrar, Straus And Giroux	112
0804816255	9780804816250	Even Monkeys Fall From Trees (P): The Wit And Wisdom Of Japanese Proverbs	David Galef,Jun Hashimoto	http://www.openisbn.com/cover/0804816255_72.jpg	Tuttle Publishing	228
0679411089	9780679411086	Talk: NPR's Susan Stamberg Considers All Things	Susan Stamberg	http://www.openisbn.com/cover/0679411089_72.jpg	Random House	380
0871134942	9780871134943	A Single Tear: A Family's Persecution, Love, And Endurance In Communist China	Wu Ningkun	http://www.openisbn.com/cover/0871134942_72.jpg	Atlantic Monthly Pr	367
0374423075	9780374423070	Finn Family Moomintroll	Tove Jansson,Tove Jansson,Elizabeth Portch	http://www.openisbn.com/cover/0374423075_72.jpg	Farrar, Straus And Giroux (BYR)	176
0312959966	9780312959968	Cracker To Say I Love You	Molly Brown	http://www.openisbn.com/cover/0312959966_72.jpg	St. Martin's Press	249
0060987510	9780060987510	These Is My Words: The Diary Of Sarah Agnes Prine, 1881-1901 Arizona Territories	Nancy E. Turner	http://www.openisbn.com/cover/0060987510_72.jpg	Regan Books	384
0140468811	9780140468816	The New Read-aloud Handbook	Jim Trelease	http://www.openisbn.com/cover/0140468811_72.jpg	Penguin (Non-Classics)	320
0786885416	9780786885411	The Hungry Ocean: A Swordboat Captain's Journey	Linda Greenlaw	http://www.openisbn.com/cover/0786885416_72.jpg	Hyperion	288
0395860296	9780395860298	Kowloon Tong	Paul Theroux	http://www.openisbn.com/cover/0395860296_72.jpg	Houghton Mifflin	243
0802115454	9780802115454	N.P.: A Novel	Banana Yoshimoto,Ann Sherif	http://www.openisbn.com/cover/0802115454_72.jpg	Grove Pr	194
0451206363	9780451206367	Susie, Sadly, And The Black Torpedo Of Doom	John S. Littell	http://www.openisbn.com/cover/0451206363_72.jpg	NAL Trade	304
0140148450	9780140148459	Dear Dad: Letters From An Adult Child	Louie Anderson	http://www.openisbn.com/cover/0140148450_72.jpg	Penguin (Non-Classics)	272
0020446500	9780020446507	Z For Zachariah	Robert C. O'Brien	http://www.openisbn.com/cover/0020446500_72.jpg	Simon Pulse	249
0736401954	9780736401951	Disney's 102 Dalmatians : A Read-Aloud Storybook	RH Disney	http://www.openisbn.com/cover/0736401954_72.jpg	RH/Disney	72
0380731398	9780380731398	Blu's Hanging	Lois-ann Yamanaka	http://www.openisbn.com/cover/0380731398_72.jpg	Harper Perennial	272
0435905554	9780435905552	So Long A Letter (African Writers)	Mariama B	http://www.openisbn.com/cover/0435905554_72.jpg	Heinemann	96
031242258X	9780312422585	Dress Codes: Of Three Girlhoods--My Mother's, My Father's, And Mine	Noelle Howey	http://www.openisbn.com/cover/031242258X_72.jpg	Picador	368
0740713957	9780740713958	Fresh For '01... You Suckas: A Boondocks Collection	Aaron McGruder	http://www.openisbn.com/cover/0740713957_72.jpg	Andrews McMeel Publishing	128
0609601032	9780609601037	Douglas Adams's Starship Titanic	Terry Jones	http://www.openisbn.com/cover/0609601032_72.jpg	Harmony	246
0760700761	9780760700761	The Constitution Of The United States Of America	James Madison	http://www.openisbn.com/cover/0760700761_72.jpg	Barnes &amp; Noble Inc	128
0786882506	9780786882502	Sling Blade: A Screenplay	Billy Bob Thornton	http://www.openisbn.com/cover/0786882506_72.jpg	Miramax	165
1880985020	9781880985021	High Adventure In The Great Outdoors	Rollins	http://www.openisbn.com/cover/1880985020_72.jpg	2 13 61	144
0871566230	9780871566232	Reweaving The World: The Emergence Of Ecofeminism	Irene Diamond,Gloria Orenstein	http://www.openisbn.com/cover/0871566230_72.jpg	Sierra Club Books	320
0807014133	9780807014134	Gyn/Ecology: The Metaethics Of Radical Feminism	Mary Daly	http://www.openisbn.com/cover/0807014133_72.jpg	Beacon Press	544
0868614726	9780868614724	Daughters Of The Dreaming	Diane Bell	http://www.openisbn.com/cover/0868614726_72.jpg	Allen &amp; Unwin	297
0060924926	9780060924928	Further Tales Of The City (Tales Of The City Series, V. 3)	Armistead Maupin	http://www.openisbn.com/cover/0060924926_72.jpg	Harper Perennial	384
0394752910	9780394752914	The Cross: Kristin Lavransdatter, Vol. 3	Sigrid Undset	http://www.openisbn.com/cover/0394752910_72.jpg	Vintage	416
0679734406	9780679734406	Room Temperature	Nicholson Baker	http://www.openisbn.com/cover/0679734406_72.jpg	Vintage	128
0679451145	9780679451143	The Island Of The Colorblind	Oliver Sacks	http://www.openisbn.com/cover/0679451145_72.jpg	Knopf	298
0385298293	9780385298292	Little Big Man	Thomas Berger	http://www.openisbn.com/cover/0385298293_72.jpg	Dial Press Trade Paperback	480
0684852756	9780684852751	Intimacy: A Novel	Hanif Kureishi	http://www.openisbn.com/cover/0684852756_72.jpg	Scribner	118
0671892614	9780671892616	SHADOW SONG	Kay	http://www.openisbn.com/cover/0671892614_72.jpg	Atria Books	400
0525934197	9780525934196	Strange Days: My Life With And Without Jim Morrison	Patricia Kennealy	http://www.openisbn.com/cover/0525934197_72.jpg	Dutton Adult	464
0440486971	9780440486978	The Smartest Bear And His Brother Oliver	Alice Bach,Steven Kellogg	http://www.openisbn.com/cover/0440486971_72.jpg	Yearling	0
0440401038	9780440401032	Dr. Dolittle's Garden	Hugh Lofting	http://www.openisbn.com/cover/0440401038_72.jpg	Yearling	0
0763611999	9780763611996	I Saw Esau: The Schoolchild's Pocket Book	Iona Opie,Peter Opie,Maurice Sendak	http://www.openisbn.com/cover/0763611999_72.jpg	Candlewick	160
0515128872	9780515128871	Checkered Flag: Firewall	James Pruitt	http://www.openisbn.com/cover/0515128872_72.jpg	Jove	192
0671000721	9780671000721	SEAL FORCE ALPHA	Richard Marcinko,John Weisman	http://www.openisbn.com/cover/0671000721_72.jpg	Pocket Star	432
0316460842	9780316460842	Just Plain Folks: Original Tales Of Living, Loving, Longing, And Learning, As Told By A Perfectly Ordinary, Quite Commonly Sensible, And Absolutely Awe-Inspiring Colore	Lorraine Johnson-Coleman	http://www.openisbn.com/cover/0316460842_72.jpg	Little Brown &amp; Co (T)	241
0439162521	9780439162524	Clifford's Schoolhouse	Norman Bridwell	http://www.openisbn.com/cover/0439162521_72.jpg	Scholastic	10
0809232057	9780809232055	Unbelievably Good Deals That You Absoultely Can't Get Unless You're A Parent (Unbelievably Good Deals That You Absolutely Can't Get Unless You're A Parent)	Cary O. Yager	http://www.openisbn.com/cover/0809232057_72.jpg	Contemporary Books	254
0590406205	9780590406208	Stuart Little	E.B. White,Garth Williams	http://www.openisbn.com/cover/0590406205_72.jpg	Scholastic Trade	0
0590213113	9780590213110	P.S. Longer Letter Later	Ann M. Martin,Paula Danziger	http://www.openisbn.com/cover/0590213113_72.jpg	Scholastic Paperbacks	240
0688046266	9780688046262	Encyclopedia Brown And The Case Of The Mysterious Handprints	Donald J. Sobol,Gail Owens	http://www.openisbn.com/cover/0688046266_72.jpg	HarperCollins	96
0446522570	9780446522571	Propeller One-Way Night Coach: A Fable For All Ages	John Travolta	http://www.openisbn.com/cover/0446522570_72.jpg	Warner Books	42
0151006040	9780151006045	Odd Girl Out: The Hidden Culture Of Aggression In Girls	Rachel Simmons	http://www.openisbn.com/cover/0151006040_72.jpg	Houghton Mifflin Harcourt	304
0060955694	9780060955694	I Don't Know But I've Been Told: A Novel	Raul Correa	http://www.openisbn.com/cover/0060955694_72.jpg	Perennial	272
0763615676	9780763615673	Burger Wuss	M. T. Anderson	http://www.openisbn.com/cover/0763615676_72.jpg	Candlewick	208
0152018255	9780152018252	No Mirrors In My Nana's House	Ysaye M. Barnwell,Synthia Saint James	http://www.openisbn.com/cover/0152018255_72.jpg	Harcourt Children's Books	32
1564020703	9781564020703	Don Quixote	Marcia Williams,Marcia Williams	http://www.openisbn.com/cover/1564020703_72.jpg	Candlewick	32
0375810838	9780375810831	You Read To Me &amp; I'll Read To You: Stories To Share From The 20th Century	Janet Schulman	http://www.openisbn.com/cover/0375810838_72.jpg	Knopf Books For Young Readers	256
0688106390	9780688106393	My Father Is In The Navy	Robin McKinley,Martine Gourbault,Martine Gourbault	http://www.openisbn.com/cover/0688106390_72.jpg	Greenwillow	1
0761121323	9780761121329	What To Expect When You're Expecting	Heidi Murkoff,Arlene Eisenberg,Sandee Hathaway	http://www.openisbn.com/cover/0761121323_72.jpg	Workman Publishing Company	624
0023376627	9780023376627	The Conscious Reader	Caroline Schrodes	http://www.openisbn.com/cover/0023376627_72.jpg	Allyn &amp; Bacon	1181
0062734547	9780062734549	Terms Of Adornment: The Ultimate Guide To Accessories	Deborah Chase	http://www.openisbn.com/cover/0062734547_72.jpg	William Morrow	256
0060931213	9780060931216	Dreamland	Kevin Baker	http://www.openisbn.com/cover/0060931213_72.jpg	HarperTorch	672
0517093650	9780517093658	Ain't I A Woman! A Book Of Women's Poetry From Around The World	Illona Linthwaite	http://www.openisbn.com/cover/0517093650_72.jpg	Gramercy	224
0307020460	9780307020468	Scuffy The Tugboat And His Adventures Down The River	Gertrude Crampton,Tibor Gergely	http://www.openisbn.com/cover/0307020460_72.jpg	Golden Books	24
0440412234	9780440412236	Child Of The Silent Night	Edith Fisher Hunter	http://www.openisbn.com/cover/0440412234_72.jpg	Yearling	0
0064402053	9780064402057	Sarah, Plain And Tall	Patricia MacLachlan	http://www.openisbn.com/cover/0064402053_72.jpg	HarperCollins	64
0425095517	9780425095515	Mrs. Mike	Benedict Freedman,Nancy Freedman	http://www.openisbn.com/cover/0425095517_72.jpg	Berkley	0
0451163443	9780451163448	Brighton Beach Memoirs (Signet)	Neil Simon	http://www.openisbn.com/cover/0451163443_72.jpg	Signet	144
014017737X	9780140177374	The Pearl	John Steinbeck	http://www.openisbn.com/cover/014017737X_72.jpg	Penguin (Non-Classics)	96
0449130320	9780449130322	Dolly Hit Me Back!	Bil Keane	http://www.openisbn.com/cover/0449130320_72.jpg	Fawcett Gold Medal Book	40
0671041444	9780671041441	Angel: City Of (Angel)	Nancy Holder	http://www.openisbn.com/cover/0671041444_72.jpg	Simon Spotlight Entertainment	192
1573061565	9781573061568	Honolulu Homicide: Murder And Mayhem In Paradise	Gary A. Dias,Robbie Dingeman	http://www.openisbn.com/cover/1573061565_72.jpg	Bess Press	232
1566473209	9781566473200	Obake:  Ghost Stories In Hawaii (Mutual Publishing Paperback)	Glen Grant,Ross Yamanaka	http://www.openisbn.com/cover/1566473209_72.jpg	Mutual Pub Co	245
0440952522	9780440952527	Many Waters	Madeleine L'Engle	http://www.openisbn.com/cover/0440952522_72.jpg	Laurel Leaf	310
188712876X	9781887128766	Get Your War On	David Rees,Colson Whitehead	http://www.openisbn.com/cover/188712876X_72.jpg	Soft Skull Pr	100
0590981811	9780590981811	My Side Of The Mountain	Jean Craighead GEORGE	http://www.openisbn.com/cover/0590981811_72.jpg	Scholastic	177
0553274422	9780553274424	The Incredible Journey	Sheila Burnford	http://www.openisbn.com/cover/0553274422_72.jpg	Starfire	145
0064403319	9780064403313	Harriet The Spy	Louise Fitzhugh,Louise Fitzhugh	http://www.openisbn.com/cover/0064403319_72.jpg	HarperTrophy	298
0380818973	9780380818976	Asking For Trouble: A Novel	Elizabeth Young	http://www.openisbn.com/cover/0380818973_72.jpg	William Morrow Paperbacks	408
0440409683	9780440409687	The Grand Escape	Phyllis Reynolds Naylor	http://www.openisbn.com/cover/0440409683_72.jpg	Yearling	160
1573229628	9781573229623	Prozac Nation (Movie Tie-In)	Elizabeth Wurtzel	http://www.openisbn.com/cover/1573229628_72.jpg	Riverhead Trade	384
1888363363	9781888363364	Bloodchild And Other Stories	Octavia E. Butler	http://www.openisbn.com/cover/1888363363_72.jpg	Seven Stories Press	145
0525936327	9780525936329	Foxfire: Confessions Of A Girl Gang	Joyce Carol Oates	http://www.openisbn.com/cover/0525936327_72.jpg	E P Dutton	328
0890876797	9780890876794	I Do: A Guide To Creating Your Own Wedding Ceremony	Sydney B. Metrick	http://www.openisbn.com/cover/0890876797_72.jpg	Celestial Arts	160
0201626705	9780201626704	Sleeping At The Starlight Motel: And Other Adventures On The Way Back Home	Bailey White	http://www.openisbn.com/cover/0201626705_72.jpg	Da Capo Press	238
0671204971	9780671204976	Time And Again	Jack Finney	http://www.openisbn.com/cover/0671204971_72.jpg	Simon &amp; Schuster	399
0440322049	9780440322047	Ellis Island	Mark Helprin	http://www.openisbn.com/cover/0440322049_72.jpg	Laurel	0
0140328696	9780140328691	Charlie And The Chocolate Factory	Roald Dahl,Michael Foreman	http://www.openisbn.com/cover/0140328696_72.jpg	Puffin	176
0156028778	9780156028776	The Crimson Petal And The White	Michel Faber	http://www.openisbn.com/cover/0156028778_72.jpg	Mariner Books	944
0916291456	9780916291457	Everyone Poops (My Body Science)	Taro Gomi	http://www.openisbn.com/cover/0916291456_72.jpg	Kane/Miller Book Pub	27
0375826688	9780375826689	Eragon (Inheritance, Book 1)	Christopher Paolini	http://www.openisbn.com/cover/0375826688_72.jpg	Alfred A. Knopf	544
0743244427	9780743244428	A Mighty Heart: The Brave Life And Death Of My Husband, Danny Pearl	Mariane Pearl,Sarah Crichton	http://www.openisbn.com/cover/0743244427_72.jpg	Scribner	320
0910043590	9780910043595	Intersecting Circles: The Voices Of Hapa Women In Poetry And Prose (Bamboo Ridge)	Marie Hara,Nora Okja Keller	http://www.openisbn.com/cover/0910043590_72.jpg	Bamboo Ridge Press	400
0451196856	9780451196859	The Most Wanted	Jacquelyn Mitchard	http://www.openisbn.com/cover/0451196856_72.jpg	Signet	416
0395304482	9780395304488	Jumanji	Chris Van Allsburg	http://www.openisbn.com/cover/0395304482_72.jpg	Houghton Mifflin Books For Children	32
0590630954	9780590630955	Harvey Potters Balloon Farm	Jerdine Nolen	http://www.openisbn.com/cover/0590630954_72.jpg	Scholastic Inc	0
0899198546	9780899198545	The Owl And The Pussy-Cat	Edward Lear,Paul Galdone	http://www.openisbn.com/cover/0899198546_72.jpg	Sandpiper	32
0201107120	9780201107128	Let's Give Kitty A Bath	Steven Lindblom,True Kelley	http://www.openisbn.com/cover/0201107120_72.jpg	Harpercollins Childrens Books	32
0812521021	9780812521023	Spectre	Stephen Laws	http://www.openisbn.com/cover/0812521021_72.jpg	Tor Books	0
0446351709	9780446351706	One L: An Inside Account Of Life In The First Year At Harvard Law School	Scott Turow	http://www.openisbn.com/cover/0446351709_72.jpg	Penguin USA	0
0140390316	9780140390315	The Jungle (The Penguin American Library)	Upton Sinclair,Ronald Gottesman	http://www.openisbn.com/cover/0140390316_72.jpg	Penguin Classics	448
0786704608	9780786704606	James Herriot: The Life Of A Country Vet	Graham Lord	http://www.openisbn.com/cover/0786704608_72.jpg	Carroll &amp; Graf Pub	276
0684853779	9780684853772	Bobos In Paradise: The New Upper Class And How They Got There	David Brooks	http://www.openisbn.com/cover/0684853779_72.jpg	Simon &amp; Schuster	288
0889104999	9780889104990	Better Than Life	Daniel Pennac,David Homel	http://www.openisbn.com/cover/0889104999_72.jpg	Coach House Pr	207
1555913458	9781555913458	Diplomatic Dance: The New Embassy Life In America	Gail Scott	http://www.openisbn.com/cover/1555913458_72.jpg	Fulcrum Publishing	304
0316548189	9780316548182	Long Walk To Freedom: The Autobiography Of Nelson Mandela	Nelson Mandela	http://www.openisbn.com/cover/0316548189_72.jpg	Back Bay Books	656
0385468628	9780385468626	We Who Believe In Freedom	Bernice Johnson Reagon	http://www.openisbn.com/cover/0385468628_72.jpg	Anchor	367
0385336780	9780385336789	Broken Music: A Memoir	Sting	http://www.openisbn.com/cover/0385336780_72.jpg	The Dial Press	337
0399238794	9780399238796	The Sands Of Time: A Hermux Tantamoq Adventure (Hermux Tantamoq Adventures)	Michael Hoeye	http://www.openisbn.com/cover/0399238794_72.jpg	Putnam Juvenile	288
0374529035	9780374529031	Naked In Baghdad: The Iraq War As Seen By NPR's Correspondent Anne Garrels	Anne Garrels	http://www.openisbn.com/cover/0374529035_72.jpg	Farrar, Straus And Giroux	240
0385507836	9780385507837	Prisoners Of Hope: The Story Of Our Captivity And Freedom In Afghanistan	Dayna Curry,Heather Mercer,Stacy Mattingly	http://www.openisbn.com/cover/0385507836_72.jpg	Doubleday	320
0060953225	9780060953225	More Mirth Of A Nation : The Best Contemporary Humor	Michael J. Rosen	http://www.openisbn.com/cover/0060953225_72.jpg	Harper Paperbacks	592
0553151657	9780553151657	Roald Dahl's James And The Giant Peach	Roald Dahl	http://www.openisbn.com/cover/0553151657_72.jpg	Bantam Books	0
0553150979	9780553150971	Charlie And The Chocolate Factory	Roald Dahl	http://www.openisbn.com/cover/0553150979_72.jpg	Bantam Books	0
1578400619	9781578400614	Typee (Classics Illustrated)	Herman Miller,Debra Doyle,H. Miller,Ezra Whiteman	http://www.openisbn.com/cover/1578400619_72.jpg	Acclaim Classics &amp; Young Readers	0
1578401860	9781578401864	Faust (Classics Illustrated)	Johann Wolfgang Von Goethe,Debra Doyle,Norman Node	http://www.openisbn.com/cover/1578401860_72.jpg	Acclaim Classics &amp; Young Readers	0
1578400600	9781578400607	Uncle Tom's Cabin (Classic Illustrated)	Evelyn Goodman,Karen Karbiener,Harriet Beecher Sto	http://www.openisbn.com/cover/1578400600_72.jpg	Acclaim Classics &amp; Young Readers	64
0385315511	9780385315517	Drinking: A Love Story	Caroline Knapp	http://www.openisbn.com/cover/0385315511_72.jpg	The Dial Press	258
0877845824	9780877845829	Parents In Pain : Overcoming The Hurt And Frustration Of Problem Children	John White	http://www.openisbn.com/cover/0877845824_72.jpg	Inter Varsity Press	245
0813511690	9780813511696	Quicksand And Passing (American Women Writers)	Deborah McDowell	http://www.openisbn.com/cover/0813511690_72.jpg	Rutgers University Press	288
0385471432	9780385471435	Wedding, The	Dorothy West	http://www.openisbn.com/cover/0385471432_72.jpg	Doubleday	240
067973743X	9780679737438	Bury Me Standing: The Gypsies And Their Journey	Isabel Fonseca	http://www.openisbn.com/cover/067973743X_72.jpg	Vintage	336
1574780255	9781574780253	Gone Fishin': An Easy Rawlins Novel (Easy Rawlins Mysteries)	Walter Mosley	http://www.openisbn.com/cover/1574780255_72.jpg	Black Classic Press	244
0679769781	9780679769781	We're Right, They're Wrong: A Handbook For Spirited Progressives	James Carville	http://www.openisbn.com/cover/0679769781_72.jpg	Random House	240
0525938850	9780525938859	So Good	Venise Berry	http://www.openisbn.com/cover/0525938850_72.jpg	Dutton Adult	288
0880291230	9780880291231	The Roald Dahl Omnibus: Perfect Bedtime Stories For Sleepless Nights	Roald Dahl	http://www.openisbn.com/cover/0880291230_72.jpg	Hippocrene Books	682
0440226198	9780440226192	The Gift Of Fear	Gavin De Becker	http://www.openisbn.com/cover/0440226198_72.jpg	Dell	432
0140055770	9780140055771	My Uncle Oswald	Roald Dahl	http://www.openisbn.com/cover/0140055770_72.jpg	Penguin (Non-Classics)	208
0394743180	9780394743189	A Room With A View	E.M. Forster	http://www.openisbn.com/cover/0394743180_72.jpg	Vintage	246
0449912744	9780449912744	Best Of Ann Landers: Her Favorite Letters Of All Time	Ann Landers	http://www.openisbn.com/cover/0449912744_72.jpg	Ballantine Books	421
1551667215	9781551667218	Book Club	Mary Alice Monroe	http://www.openisbn.com/cover/1551667215_72.jpg	Mira	408
0064402371	9780064402378	Journey To Jo'burg: A South African Story	Beverley Naidoo,Eric Velasquez	http://www.openisbn.com/cover/0064402371_72.jpg	HarperCollins	96
0671521012	9780671521011	The JOURNAL OF CALLIE WADE	Dawn Miller	http://www.openisbn.com/cover/0671521012_72.jpg	Pocket	304
0671871390	9780671871390	A Spy In The House Of Love	Anais Nin	http://www.openisbn.com/cover/0671871390_72.jpg	Pocket	176
0399233881	9780399233883	A Is For Salad	Mike Lester,Mike Lester	http://www.openisbn.com/cover/0399233881_72.jpg	Grosset &amp; Dunlap	40
0307122379	9780307122377	Nothing To Do Puppy (Bedtime Stories)	Golden Books	http://www.openisbn.com/cover/0307122379_72.jpg	Golden Books	14
067187893X	9780671878931	Chicka Chicka ABC	Jr  Bill Martin,John Archambault,Lois Ehlert	http://www.openisbn.com/cover/067187893X_72.jpg	Little Simon	14
067943979X	9780679439790	The Lost Children Of Wilder : The Epic Struggle To Change Foster Care	Nina Bernstein	http://www.openisbn.com/cover/067943979X_72.jpg	Pantheon	496
1559720093	9781559720090	Diner Guys	Chip Silverman	http://www.openisbn.com/cover/1559720093_72.jpg	Citadel	345
1573420387	9781573420389	Day Hikes On Oahu, 3rd	Robert Stone	http://www.openisbn.com/cover/1573420387_72.jpg	Day Hike Books, Inc.	128
0394849558	9780394849553	Lady And The Tramp (Disney's Wonderful World Of Reading)	Walt Disney	http://www.openisbn.com/cover/0394849558_72.jpg	Random House~childrens	40
0375502025	9780375502026	The Greatest Generation	Tom Brokaw	http://www.openisbn.com/cover/0375502025_72.jpg	Random House	432
1566911605	9781566911603	Moon Handbooks: Hawaii	J. D. Bisignani,Robert Nilsen	http://www.openisbn.com/cover/1566911605_72.jpg	Avalon Travel Pub	1100
0451199634	9780451199638	New International Dictionary Of Quotations, 3rd Edition	Margaret Miner,Hugh Rawson	http://www.openisbn.com/cover/0451199634_72.jpg	Signet	656
0441007368	9780441007363	Titan A.E.: Novelization	Steve Perry	http://www.openisbn.com/cover/0441007368_72.jpg	Ace	225
1573241180	9781573241182	Stone Soup For The World: Life-Changing Stories Of Kindness &amp; Courageous Acts Of Service	Marianne Larned,Colin Powell,Marianne Larned,Maria	http://www.openisbn.com/cover/1573241180_72.jpg	Conari Pr	436
0743225961	9780743225960	The Biker Code: Wisdom For The Ride	Stuart Miller,Geoffrey Moss	http://www.openisbn.com/cover/0743225961_72.jpg	Simon &amp; Schuster	96
0312161271	9780312161279	Advocacy In The Classroom: Problems And Possibilities	Patricia Meyer Spacks	http://www.openisbn.com/cover/0312161271_72.jpg	Palgrave Macmillan	277
1890132322	9781890132323	The Man Who Planted Trees	Jean Giono	http://www.openisbn.com/cover/1890132322_72.jpg	Chelsea Green	80
0805002545	9780805002546	Dave Barry's Bad Habits: A 100% Fact-Free Book	Dave Barry	http://www.openisbn.com/cover/0805002545_72.jpg	Holt Paperbacks	227
0452265169	9780452265165	A Wild Sheep Chase: A Novel (Contemporary Fiction, Plume)	Haruki Murakami,Alfred Birnbaum	http://www.openisbn.com/cover/0452265169_72.jpg	Plume	304
0962307203	9780962307201	Kitty The Raccoon	Jamie Stamper	http://www.openisbn.com/cover/0962307203_72.jpg	Storytellers Ink	48
0374413312	9780374413316	Comet In Moominland	Tove Jansson,Elizabeth Portch	http://www.openisbn.com/cover/0374413312_72.jpg	Farrar, Straus And Giroux (BYR)	192
0449218228	9780449218228	Everyday Is Father's Day: The Best Things Ever Said About Dear Old Dad	Robert Byrne,Teressa Skelton	http://www.openisbn.com/cover/0449218228_72.jpg	Fawcett	207
1885167504	9781885167507	Marketing Outrageously: How To Increase Your Revenue By Staggering Amounts!	Jon Spoelstra	http://www.openisbn.com/cover/1885167504_72.jpg	Bard Press	256
0711919518	9780711919518	The Cure: Songwords, 1978-1989	Robert Smith	http://www.openisbn.com/cover/0711919518_72.jpg	Omnibus Pr	178
0399238786	9780399238789	Time Stops For No Mouse: A Hermux Tantamoq Adventure (Hermux Tantamoq Adventures)	Michael Hoeye	http://www.openisbn.com/cover/0399238786_72.jpg	Putnam Juvenile	256
0307021742	9780307021748	Tommy Visits The Doctor (A Little Golden Book)	Jean Hortense Seligmann	http://www.openisbn.com/cover/0307021742_72.jpg	Western Pub. Co	24
030701021X	9780307010216	The Secret City Under The Sea (A Little Golden Book) (Disney's Duck Tales)	Paul S. Newman,Bill Langley,Annie Guenther	http://www.openisbn.com/cover/030701021X_72.jpg	Golden Book	24
0307001040	9780307001047	Peter Pan (A Golden Book)	Eugene Bradley Coco,J.M. Barrie,Ron Dias,Ron Dias	http://www.openisbn.com/cover/0307001040_72.jpg	Golden Books	24
0307001342	9780307001344	Little Red Riding Hood (Little Golden Book)	Mabel Watts,Joe Ewers	http://www.openisbn.com/cover/0307001342_72.jpg	Golden Books	23
0307030717	9780307030719	The Tale Of Peter Rabbit (Little Golden Book)	Western Publishing,Al Andersen	http://www.openisbn.com/cover/0307030717_72.jpg	Golden Books	24
0307302024	9780307302021	Walt Disney's The Sorcerer's Apprentice (A Little Golden Book)	Don Ferguson,Peter Emslie	http://www.openisbn.com/cover/0307302024_72.jpg	Golden Books	24
0717288234	9780717288236	How To Catch A Heffalump (Disney's Pooh) (Disney's Wonderful World Of Reading)	A. A. Milne,Disney	http://www.openisbn.com/cover/0717288234_72.jpg	Grolier	40
0689804520	9780689804526	Twelve Snails To One Lizard: A Tale Of Mischief And Measurement	Susan Hightower,Matt Novak	http://www.openisbn.com/cover/0689804520_72.jpg	Simon &amp; Schuster Books For Young Readers	32
0439213614	9780439213615	Clifford And The Runaway Rabbit (Clifford The Big Red Dog) (Big Red Reader Series)	Teddy Margulies,Studio Orlando	http://www.openisbn.com/cover/0439213614_72.jpg	Cartwheel	32
0439381282	9780439381284	The Powerpuff Girls Movie:  Saving The World Before Bedtime!	Tracey West,Craig McCracken,Lauren Faust	http://www.openisbn.com/cover/0439381282_72.jpg	Scholastic Paperbacks	32
0816714584	9780816714582	Red-Headed Gooseberry Ghost (Haunted House Storybook)	Rick Detorie	http://www.openisbn.com/cover/0816714584_72.jpg	Troll Communications Llc	24
0590341952	9780590341950	Alligator Baby	Robert Munsch,Michael Martchenko	http://www.openisbn.com/cover/0590341952_72.jpg	Cartwheel Books	32
0448343606	9780448343600	All Aboard Fire Trucks (Reading Railroad)	Teddy Slater,Tom LaPadula	http://www.openisbn.com/cover/0448343606_72.jpg	Grosset &amp; Dunlap	32
0590334271	9780590334273	The Great Egg Mystery (Who Did It? Sticker Mysteries)	Margaret A. Hartelius	http://www.openisbn.com/cover/0590334271_72.jpg	Cartwheel Books	24
0394851455	9780394851457	500 Palabras Nuevas Para Ti / 500 Words To Grow On	Harry McNaught	http://www.openisbn.com/cover/0394851455_72.jpg	Random House Books For Young Readers	32
0590689908	9780590689908	Dinofours:  It's Time For School!	Steve Metzger,Hans Wilhelm	http://www.openisbn.com/cover/0590689908_72.jpg	Cartwheel Books (Scholastics)	1
0590738720	9780590738729	The Magic School Bus Going Batty: A Book About Bats	Joanna Cole,Bruce Degan	http://www.openisbn.com/cover/0590738720_72.jpg	Scholastic Paperbacks	32
0590464639	9780590464635	The Biggest Pumpkin Ever	Steven Kroll,Jeni Bassett	http://www.openisbn.com/cover/0590464639_72.jpg	Cartwheel Books	32
0590411853	9780590411851	The Twelve Dancing Princesses: A Folk Tale From The Brothers Grimm (Easy To Read Folktale)	Jacob Grimm,Wilhelm Grimm,Freya Littledale,Freya L	http://www.openisbn.com/cover/0590411853_72.jpg	Scholastic Trade	32
0394840704	9780394840703	Do You Know? Pictback	B.G. Ford	http://www.openisbn.com/cover/0394840704_72.jpg	Random House Books For Young Readers	0
0307020908	9780307020901	The Good-by Day (A Little Golden Book)	Leone Castell Anderson,Eugenie (Illustrator)	http://www.openisbn.com/cover/0307020908_72.jpg	Western Pub Co	24
0307988384	9780307988386	Pooh Trick Or Treat! (Little Golden Book)	Ann Braybrooks,Arkadia	http://www.openisbn.com/cover/0307988384_72.jpg	Golden Books	24
0307010309	9780307010308	Cookie Monster And The Cookie Tree (Little Golden Books)	David Korr,Joe Mathieu	http://www.openisbn.com/cover/0307010309_72.jpg	Golden Books	24
0307002101	9780307002105	My Little Golden Book Of Cars And Trucks	Chari Sue,Richard Courtney,Trish Courtney	http://www.openisbn.com/cover/0307002101_72.jpg	Western Publishing Company	24
